kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
3448130,K02043.01,1,CANDIDATE,0.983,78.54611059999999,23.548868,3.55,0.58,-0.64,0.023284,0.000745,-0.0004179999999999,1.176,0.056,-0.053,5814,2.9967351920463123,0.17192308784033913,-0.1453774916596091,2269,3448130,78.546,0.0015,0.9899729099452825,0.1027921451028125,0.9988395712850064,0.0015,0.997341311928079
9532052,K02115.01,1,CANDIDATE,0.999,15.72585941,29.69453,2.69,0.25,-0.11,0.032661,0.001103,-0.00067,0.819,0.066,-0.06,5332,2.9274995369210925,0.255793912384459,-0.22271813094696036,3360,9532052,15.726,0.00017,0.9902459358096606,0.022891340875464457,0.9997692344841135,0.00017,0.9995992737142512
8164012,K02116.01,1,CANDIDATE,1.0,1.2527538809999998,25.040089,2.44,0.37,-0.56,0.0131069999999999,0.000152,-0.000478,1.119,0.054,-0.051,5911,1.6051545035395045,0.07966582644090861,-0.09369485559440306,3361,8164012,1.253,4.4e-07,0.9908190323705908,0.02529196679974152,0.9997595625166502,4.4e-07,0.9997591226224427
7987866,K02363.01,1,CANDIDATE,0.999,3.13877646,18.053844,0.97,0.13,-0.11,0.012262,0.000227,-0.000775,0.821,0.061,-0.056,5242,1.1017623429083816,0.08436325648778231,-0.10245326360741293,3167,7987866,3.139,0.059,0.9911412081436412,0.043952511706881095,0.9995890933231281,0.059,0.9406133368170636
6516185,K02445.01,1,CANDIDATE,0.989,47.3659328,13.911759,11.97,3.3,-1.42,0.1215059999999999,72.29213,-6.679799000000001,0.978,0.088,-0.08,5708,13.005289810533592,7737.725811257002,-714.9673105663951,2868,6516185,47.366,1.0,0.9910779301329272,0.12167994449009317,0.9987528347024975,1.0,0.0
12208631,K02449.01,1,CANDIDATE,1.0,53.3580444,16.338236,3.41,0.45,-0.41,0.030108,0.00032,-0.005825,0.807,0.041,-0.039,5481,2.6591258855398943,0.13802264472671674,-0.5302687766621831,2905,12208631,53.358,0.0014,0.9909269508692766,0.11330908590212269,0.9988299508648277,0.0014,0.997431588933617
12208631,K02449.02,2,CANDIDATE,1.0,0.912351255,7.7193766,1.46,0.19,-0.18,0.012879,0.002496,-0.003356,0.807,0.041,-0.039,5481,1.137467858372137,0.22789455321594584,-0.30145484533745687,2906,12208631,0.912,0.13,0.9913776698203546,0.08925966778369333,0.9991475945586374,0.13,0.8692584072660146
8676148,K02544.01,1,CANDIDATE,1.0,28.6253502,14.582435999999998,2.38,0.71,-0.22,0.023158,0.001132,-0.000888,0.719,0.065,-0.059,5774,1.822272812012333,0.18727941897408346,-0.16505349944840855,3304,8676148,28.625,0.00033,0.9911450561803197,0.08624320443195586,0.9991567762000716,0.00033,0.9988270544639255
4650674,K01341.01,1,CANDIDATE,1.0,4.51436096,24.762657,1.84,0.31,-0.24,0.013852,0.000469,-0.000377,1.11,0.06,-0.056,5940,1.682747357790083,0.10732973640118405,-0.09646082941503634,1580,4650674,4.514,2.5e-05,0.9908092153310335,0.027319960955108965,0.9997394610703195,2.5e-05,0.9997144675837927
11177707,K01423.01,1,CANDIDATE,1.0,124.4197175,40.269047,10.3,1.77,-5.3,0.056842,0.002006,-0.000971,0.813,0.048,-0.045,5032,5.0575868758180205,0.3478808223692611,-0.2929689214696949,1913,11177707,124.42,0.036,0.9793940336071398,0.06648577434231807,0.9985015463154939,0.036,0.9625554906481361
